date,returns,synthetic_close
2025-01-01,0.01770525703800356,101.77052570380036
2025-01-02,-0.003859373705408328,101.37775521291353
2025-01-03,0.001128201636785844,101.49212976227841
2025-01-06,0.004875162829965079,101.98692042082946
2025-01-07,-0.007089230286257386,101.26391165577999
2025-01-08,0.0008206557290594813,101.3470144650273
2025-01-09,0.0007910961414206864,101.42718969711508
2025-01-10,-0.01674724306345421,99.72856389801443
2025-01-13,0.010976580056634933,100.82324246357422
2025-01-14,0.006804985159195495,101.50934313224083
2025-01-15,-0.0054542897396675965,100.95568176351426
2025-01-16,-0.0009154826119572116,100.8632585922815
2025-01-17,0.005852993741967517,101.45361061361658
2025-01-20,-0.00181356415191647,101.26961798232523
2025-01-21,-0.0016274907867254661,101.10480261208379
2025-01-22,-0.013732414124907907,99.7163895925976
2025-01-23,0.006345803118918879,100.34917016868164
2025-01-24,0.0020388090528703842,100.55376296526958
2025-01-27,0.003544599237599636,100.91018575681406
2025-01-28,-0.0144652453186984,99.45049516468632
2025-01-29,0.017306996911864755,101.17168457738495
2025-01-30,0.0023433553545635804,101.40876578616957
2025-01-31,-0.0030713994328638813,101.09729896044651
2025-02-03,0.02109072220761112,103.22951400876109
2025-02-04,0.00034613970139353914,103.26524584191507
2025-02-05,-0.013706786991465748,101.84981111353859
2025-02-06,-0.003252278554276867,101.51856715709688
2025-02-07,-0.022083151019717227,99.2767173072614
2025-02-10,0.011293965493432548,100.39794512683086
2025-02-11,-0.0033647431852001854,100.06013182515726
2025-02-12,-0.006625535252045677,99.39717989442534
2025-02-13,0.011524701315754955,100.54270270433693
2025-02-14,-0.01571075589405839,98.96310084522023
2025-02-17,0.006154293563260911,99.5721488197523
2025-02-18,-0.019844148031211758,97.59622435878728
2025-02-19,-0.005821593396668087,97.02805882352044
2025-02-20,-0.011242198455997327,95.93725013042625
2025-02-21,0.015419756272135241,97.41657914485629
2025-02-24,0.01846160877929334,99.21504591764568
2025-02-25,-0.0024941375191306512,98.96758994916021
2025-02-26,0.009207332421435357,99.87881744877045
2025-02-27,-0.0009998640125235031,99.77895221359002
2025-02-28,0.00648061887327982,100.42558157446149
2025-03-03,-0.006728371964214647,99.74988090690593
2025-03-04,-0.01628339203167056,98.12561449098634
2025-03-05,-0.017230986584797412,96.43481334406715
2025-03-06,0.004631218517575119,96.88142403736511
2025-03-07,0.023275950528076995,99.13643127034847
2025-03-10,0.0034941163050788704,99.48282549127751
2025-03-11,-0.004446046194008523,99.0405202536328
2025-03-12,0.019920188623319405,101.01342609843684
2025-03-13,0.0031730184663719347,101.33394356479867
2025-03-14,0.0018143398521161544,101.51779777698037
2025-03-17,0.0033257773555531753,101.8554233700127
2025-03-18,-0.0005237719756684716,101.80207435368165
2025-03-19,-0.0022947634058888043,101.56846267881123
2025-03-20,-0.01354963466035554,100.19224711649939
2025-03-21,0.005816241231810408,100.77498939528611
2025-03-24,-0.0001477545043989416,100.76009943667219
2025-03-25,0.012730859223440107,102.04286207794028
2025-03-26,-0.0028881846844784633,101.74814344652643
2025-03-27,-0.018263698785304684,99.8898460026551
2025-03-28,-0.00019610631894864488,99.87025697265518
2025-03-31,0.01779537296746681,101.64748544384035
2025-04-01,-0.0030342312293151256,101.33906346912529
2025-04-02,-0.008098568610207493,100.5183621107264
2025-04-03,-0.01113591922258183,99.39899774987512
2025-04-04,-0.009700168110753733,98.4348107616609
2025-04-07,-0.0022019373680016306,98.21806347353262
2025-04-08,-0.010999820934582053,97.13768236278236
2025-04-09,0.015776391155975834,98.67016443572254
2025-04-10,-0.0020263523607538044,98.47022391508226
2025-04-11,0.0018864837149473019,98.65598638890528
2025-04-14,0.015182395207337567,100.15382056383135
2025-04-15,0.01583318520416911,101.73957455372363
2025-04-16,-0.0013273296701756085,101.60453259778744
2025-04-17,0.0041197421548849825,102.02311707385793
2025-04-18,0.008150265843773598,102.85463260022031
2025-04-21,-0.0011285546034978042,102.73855553110826
2025-04-22,-0.016980128529585088,100.99404165324613
2025-04-23,0.007347057037031102,101.73605063767282
2025-04-24,0.009743523048205327,102.72731819189435
2025-04-25,0.0049550261429801064,103.23633473913343
2025-04-28,-0.008435446567132176,102.3654901536549
2025-04-29,-0.0011602731230796548,102.24671822669875
2025-04-30,-0.005107698188631366,101.72447284921876
2025-05-01,-0.002197112373278275,101.50097275125654
2025-05-02,0.013768851927266729,102.89852461554212
2025-05-05,0.01609579633393156,104.55475831081593
2025-05-06,0.007494181934096612,105.33831069167267
2025-05-07,0.006287451197783295,106.0006201794035
2025-05-08,0.007566289895558858,106.8026516007899
2025-05-09,0.000677578133935569,106.87501874216095
2025-05-12,4.336538512933724e-05,106.8796534185094
2025-05-13,-0.005936451873760739,106.24516749970621
2025-05-14,0.0002413254994992611,106.27080716782247
2025-05-15,0.023399469866262613,108.75748771780933
2025-05-16,0.009490393292538257,109.78963904975976
2025-05-19,-0.002621170234268631,109.50186171585143
2025-05-20,-0.003919266521335214,109.07269473520462
2025-05-21,-0.007844899915857458,108.21703036145406
2025-05-22,0.0045437034973757565,108.708736460783
2025-05-23,0.004715456935025807,109.22134782602491
2025-05-26,-0.013631216570009382,107.73252797974003
2025-05-27,0.005663351972417023,108.34265520456754
2025-05-28,-0.00489472270518497,107.81234795019772
2025-05-29,0.015067211566488358,109.43677940624319
2025-05-30,0.0023684398370418373,109.69597383422649
2025-06-02,0.01797730049660235,111.66801131911181
2025-06-03,-0.003781267928860093,111.24576464923126
2025-06-04,-0.002079838665207813,111.01439140657318
2025-06-05,0.003798083522698998,111.43603333735695
2025-06-06,0.011359482991645386,112.70188906270909
2025-06-09,0.0064588248862740595,113.42981082851739
2025-06-10,-0.01153523943727563,112.12137080128556
2025-06-11,0.002629007016147668,112.41613867178224
2025-06-12,0.001022447385405605,112.5310782588446
2025-06-13,-0.00349068593555992,112.13826760665306
2025-06-16,-0.0056810529289236,111.50120417302188
2025-06-17,0.018275772393486444,113.5389748020877
2025-06-18,-0.0031038648136156354,113.18656517322549
2025-06-19,-0.007659226371278078,112.31964364837634
2025-06-20,0.007171128328124404,113.12510222674806
2025-06-23,0.0021062297726225313,113.36336968508898
2025-06-24,4.186133694082173e-05,113.36811522730412
2025-06-25,0.008613018110504925,114.3445568569107
2025-06-26,0.005686254158926856,114.99474906888895
2025-06-27,0.004421900009510927,115.50324435089038
2025-06-30,0.010442004843914093,116.70932978789017
2025-07-01,0.003636364238347902,117.1337274210124
2025-07-02,-0.005369219490904727,116.50481072870119
2025-07-03,-0.002822822284197235,116.17593835276001
2025-07-04,-0.00440972335304312,115.66363460434414
2025-07-07,0.0028972205697660055,115.99873766569375
2025-07-08,-0.009979848942507055,114.84108778626863
2025-07-09,-0.017524259667285765,112.82858274342848
2025-07-10,0.0016815492459839568,113.01830956166611
2025-07-11,-0.012565205499556942,111.59821127681124
2025-07-14,-0.018719780985451254,109.50911720334122
2025-07-15,0.0045333078381668826,110.00555574270987
2025-07-16,-0.006310531961235406,109.31136216728203
2025-07-17,0.005761254222390759,109.94113271412358
2025-07-18,-0.004508537519246391,109.4454589923735
2025-07-21,-0.010419623882055798,108.30507847407402
2025-07-22,-0.011635175138560157,107.04492991763269
2025-07-23,-0.004349272227037109,106.57936237689678
2025-07-24,-0.001933828062457798,106.37325621505347
2025-07-25,-0.007434600840161934,105.58241351502629
2025-07-28,-0.002011079128134188,105.37007892690819
2025-07-29,-0.014561022962124746,103.83578278813259
2025-07-30,0.000944889449762766,103.93389612379696
2025-07-31,-0.01713648741800379,102.1528342205674
2025-08-01,-0.0011385631695423103,102.0365267658595
2025-08-04,0.007772941097795759,102.8296506782342
2025-08-05,0.011719388022448231,104.03475125474522
2025-08-06,0.017943802468690918,105.90153028113976
2025-08-07,-0.01476287646848692,104.33811907177555
2025-08-08,0.008387252005544856,105.21322917021507
2025-08-11,0.01286282194115847,106.56656820288583
2025-08-12,0.010605569848379664,107.69676738546366
2025-08-13,-0.008493238151062385,106.78207309195935
2025-08-14,0.00491796831115979,107.30722394362556
2025-08-15,0.01940055672227145,109.38904382845334
2025-08-18,-0.014172736423565951,107.83870174264676
2025-08-19,0.005563377002572523,108.43864909590908
2025-08-20,0.011922904856590824,109.73155279185683
2025-08-21,-0.006165910156586034,109.05495789599955
2025-08-22,0.006629703032859553,109.77795988111103
2025-08-25,-0.009908925079948706,108.6901783012195
2025-08-26,-0.007322085814317389,107.89433948852451
2025-08-27,-0.007370802468288473,107.09907162470816
2025-08-28,0.0027230769881891907,107.39071064210582
2025-08-29,-0.00010981266032767832,107.37891778247572
2025-09-01,0.01034115207722065,108.48933950115169
2025-09-02,-0.008602791142389413,107.55602837224751
2025-09-03,-0.0005127565009249861,107.50087831948598
2025-09-04,0.010410764636135062,108.62004466184796
2025-09-05,0.006407771722349455,109.31605711251248
2025-09-08,-0.01244641335581231,107.95546427926257
2025-09-09,0.007452036849577116,108.75995237718486
2025-09-10,-0.003984178798045658,108.32663328084722
2025-09-11,0.004653865378946492,108.83077084909078
2025-09-12,0.0038068041502290826,109.24506827923173
2025-09-15,0.012993188839686289,110.66451008118821
2025-09-16,0.0019655993973536866,110.88203217551225
2025-09-17,-0.017738058715077065,108.91520017833594
2025-09-18,-0.012898597189791944,107.51034688339003
2025-09-19,0.008111543854273907,108.38242177692283
2025-09-22,-0.0017831633323761105,108.1891582165361
2025-09-23,0.012179790600940632,109.50687950890554
2025-09-24,0.0035343881793102436,109.89391932939496
2025-09-25,-0.006690657359455261,109.15865676927436
2025-09-26,0.011624067597232147,110.42752437438348
2025-09-29,-0.007273976815291605,109.62427712231417
2025-09-30,-0.01972635508275344,107.46178970610924
2025-10-01,0.02143795551062848,109.76555077292134
2025-10-02,-0.01830748877622196,107.75601918413025
2025-10-03,0.007164128589793191,108.52799716188959
2025-10-06,0.010188517689586727,109.6337365807889
2025-10-07,0.002270658631015921,109.8826773710066
2025-10-08,-0.01603396843638089,108.12082199033483
2025-10-09,0.010950149354608902,109.30476113947209
2025-10-10,-0.01361543716638465,107.81652903219093
2025-10-13,-0.012636285648904665,106.45412857366674
2025-10-14,-0.0028166831266496647,106.15428102595111
2025-10-15,0.008685045741169973,107.07623581228249
2025-10-16,0.003801139057307936,107.48324747433806
2025-10-17,0.008907682857875182,108.44067415537397
2025-10-20,-0.0036364383054704346,108.04633633400434
2025-10-21,-0.0009218328655595964,107.94673567016835
2025-10-22,-0.010571367881651991,106.80559101577556
2025-10-23,-0.002368654532226759,106.55260546854888
2025-10-24,0.0067312815180989565,107.26984105244459
2025-10-27,-0.002198280539751196,107.0340318483568
2025-10-28,0.005554595548146154,107.62856260516183
2025-10-29,-0.004932742515495193,107.0976586185177
2025-10-30,-0.005123915927897515,106.54889921968174
2025-10-31,0.001191686497275833,106.67587210418144
2025-11-03,-0.0011488150280829059,106.5533212591743
2025-11-04,0.00672385242601458,107.2697700668227
2025-11-05,0.002582902416059603,107.54683741509845
2025-11-06,0.018203462953928242,109.50456228579635
2025-11-07,-0.001394945045110009,109.35180943921883
2025-11-10,-0.0014725264975630078,109.19078600226311
2025-11-11,-0.009601310637851955,108.14241134706417
2025-11-12,0.001027779674191861,108.25355791936477
2025-11-13,0.007628289386721994,109.07934738631594
2025-11-14,-0.0066029564140636186,108.3591012098496
2025-11-17,0.00030327737240372235,108.39196407334053
2025-11-18,0.007985567601798369,109.2575354299399
2025-11-19,-0.0004690914901069155,109.20628364983966
2025-11-20,-0.004391373011482261,108.72671812313548
2025-11-21,0.010530931507802033,109.87171174475831
2025-11-24,0.0017701956555626448,110.06620617155814
2025-11-25,0.004765645057428825,110.59074264298958
2025-11-26,0.012513934502105186,111.97466795296313
2025-11-27,0.012253159184696329,113.34671138404431
2025-11-28,-0.0026720418247402258,113.04384423052937
2025-12-01,-0.004454297194729187,112.54031335229193
2025-12-02,0.0036430893333213137,112.95030776743428
2025-12-03,-0.0005278753523879958,112.89068408391923
2025-12-04,-0.01819861319282348,110.83623019120274
2025-12-05,0.013553617346658877,112.33846204336051
2025-12-08,0.0009936132749925658,112.45008303053905
2025-12-09,0.008163779666484662,113.36810073187826
2025-12-10,-0.010929165642801698,112.12908198036975
2025-12-11,0.013682035587583937,113.6632360704283
2025-12-12,-0.005082628060623066,113.08552811731552
2025-12-15,-0.0002766707347332762,113.0542406611636
2025-12-16,-0.013214246697273769,111.56031403489403
2025-12-17,-0.000869497367315875,111.46331263554376
2025-12-18,-0.001498039326907717,111.29633620970831
